Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
185026,6725891,25,11,single,owned,no,Graphic_Designer,Ambala,Haryana,11,14,0
185054,6851394,48,16,single,rented,no,Design_Engineer,Phagwara,Punjab,10,14,0
185057,7499562,32,8,single,rented,no,Microbiologist,Patiala,Punjab,4,13,0
185062,4392708,28,1,single,rented,yes,Firefighter,Patiala,Punjab,1,10,0
185126,2989320,76,13,single,rented,no,Mechanical_engineer,Ludhiana,Punjab,9,14,0
185158,553772,38,19,single,rented,yes,Computer_operator,Ludhiana,Punjab,9,14,0
185176,5046744,63,17,single,rented,no,Aviator,Rohtak,Haryana,8,10,0
185193,1680165,67,2,single,rented,no,Civil_engineer,Jammu[16],Jammu_and_Kashmir,2,11,0
185213,8901524,72,17,single,rented,no,Secretary,Panipat,Haryana,4,12,0
185221,5830250,24,15,single,rented,yes,Web_designer,Haridwar,Uttarakhand,9,11,0
185227,6826034,56,14,single,rented,no,Surveyor,Bathinda,Punjab,5,11,0
185237,9680806,74,2,single,rented,no,Economist,Srinagar,Jammu_and_Kashmir,2,14,0
185246,9031360,74,20,single,rented,yes,Chartered_Accountant,Jalandhar,Punjab,10,10,0
185265,2377730,64,9,single,rented,no,Drafter,Patiala,Punjab,6,13,0
185273,9585722,37,18,single,rented,yes,Comedian,Jalandhar,Punjab,14,11,0
185276,52436,37,19,married,rented,yes,Graphic_Designer,Panipat,Haryana,10,14,0
185283,1698802,71,3,single,rented,yes,Design_Engineer,Shimla,Himachal_Pradesh,3,14,0
185296,4439374,70,16,single,owned,yes,Comedian,Ambala,Haryana,14,10,0
185303,1556371,39,11,single,rented,no,Psychologist,Panchkula,Haryana,8,13,0
185307,8593281,22,19,single,rented,no,Chef,Ambala,Haryana,11,11,1
185308,8978055,60,9,single,rented,no,Web_designer,Sirsa,Haryana,9,14,0
185315,3577693,46,4,married,rented,no,Technical_writer,Sonipat,Haryana,4,14,0
185318,54128,61,13,single,rented,no,Fashion_Designer,Ambala,Haryana,3,13,0
185342,8217682,67,10,single,norent_noown,yes,Computer_operator,Sirsa,Haryana,10,10,0
185349,7379284,24,12,single,rented,yes,Scientist,Gurgaon,Haryana,9,11,0
185378,6184253,42,20,single,rented,no,Chemical_engineer,Sonipat,Haryana,12,13,0
185383,9034541,68,4,single,rented,no,Firefighter,Patiala,Punjab,4,10,0
185395,1342169,37,16,single,rented,no,Comedian,Haridwar,Uttarakhand,8,12,0
185401,912537,27,20,single,rented,no,Flight_attendant,Bathinda,Punjab,11,11,0
185407,9665324,57,11,single,owned,no,Consultant,Dehradun,Uttarakhand,7,14,0
185430,779324,45,20,single,rented,no,Architect,Srinagar,Jammu_and_Kashmir,4,10,0
185431,1166694,66,3,single,rented,no,Flight_attendant,Phagwara,Punjab,3,14,0
185446,7076437,71,14,single,rented,no,Microbiologist,Jammu[16],Jammu_and_Kashmir,8,12,0
185448,2279438,65,3,single,rented,no,Secretary,Gurgaon,Haryana,3,10,0
185452,436140,73,13,single,rented,no,Petroleum_Engineer,Shimla,Himachal_Pradesh,11,10,0
185462,5365286,26,12,single,rented,yes,Design_Engineer,Patiala,Punjab,7,12,0
185468,1650754,78,8,single,rented,no,Designer,Faridabad,Haryana,8,12,0
185482,242890,78,12,single,rented,no,Scientist,Karnal,Haryana,3,10,0
185493,4751315,26,16,single,rented,yes,Army_officer,Rohtak,Haryana,10,12,0
185499,7979699,47,15,married,rented,yes,Computer_operator,Karnal,Haryana,10,13,0
185510,151700,33,20,single,rented,no,Politician,Patiala,Punjab,6,13,0
185528,5679259,78,17,single,rented,no,Official,Rohtak,Haryana,14,10,0
185543,5792043,71,6,single,norent_noown,yes,Graphic_Designer,Panipat,Haryana,6,11,0
185556,394382,64,6,single,rented,yes,Police_officer,Bathinda,Punjab,6,13,0
185566,5899823,46,8,married,rented,no,Architect,Faridabad,Haryana,8,13,0
185591,4281870,53,1,married,rented,no,Aviator,Bhiwani,Haryana,1,12,0
185593,831249,75,8,single,rented,no,Aviator,Bathinda,Punjab,8,11,0
185608,9962662,79,19,single,rented,no,Microbiologist,Amritsar,Punjab,7,11,0
185627,600473,24,11,single,rented,no,Analyst,Faridabad,Haryana,6,14,1
185630,1478769,22,14,single,rented,no,Secretary,Shimla,Himachal_Pradesh,8,12,0
185646,5047941,36,14,single,rented,no,Consultant,Jalandhar,Punjab,7,12,0
185689,4343535,26,15,married,norent_noown,no,Hotel_Manager,Amritsar,Punjab,11,14,0
185707,550542,33,11,single,rented,no,Army_officer,Haridwar,Uttarakhand,4,13,0
185742,2586645,50,6,single,rented,no,Technical_writer,Gurgaon,Haryana,6,10,0
185760,732443,65,4,single,rented,no,Physician,Karnal,Haryana,4,14,0
185761,3582731,54,2,single,rented,no,Magistrate,Haridwar,Uttarakhand,2,14,0
185771,4745314,61,18,married,rented,no,Computer_operator,Rohtak,Haryana,4,14,0
185780,1369446,59,3,single,rented,no,Police_officer,Bathinda,Punjab,3,11,0
185785,3306272,60,3,single,owned,no,Police_officer,Sonipat,Haryana,3,13,0
185793,7644982,24,1,single,rented,no,Scientist,Faridabad,Haryana,1,11,1
185808,4829059,59,17,married,rented,no,Geologist,Phagwara,Punjab,11,13,0
185852,2240230,31,3,married,rented,no,Surveyor,Bhiwani,Haryana,3,12,0
185870,7724617,25,0,single,rented,no,Computer_hardware_engineer,Dehradun,Uttarakhand,0,13,0
185874,3671761,29,18,single,rented,yes,Scientist,Dehradun,Uttarakhand,3,14,0
185885,6203334,28,12,single,rented,no,Microbiologist,Karnal,Haryana,6,13,0
185908,1662067,31,14,single,rented,yes,Technical_writer,Sirsa,Haryana,7,10,0
185911,9112796,27,5,single,rented,yes,Statistician,Haridwar,Uttarakhand,5,12,0
185957,7319293,40,6,single,rented,no,Designer,Phagwara,Punjab,4,14,0
185958,5659276,66,19,single,rented,no,Analyst,Patiala,Punjab,9,14,0
185963,291391,33,8,single,rented,no,Technical_writer,Bhiwani,Haryana,6,13,0
185985,882249,36,14,single,owned,no,Dentist,Phagwara,Punjab,12,13,0
185987,3117744,55,18,single,rented,no,Flight_attendant,Amritsar,Punjab,7,12,0
185997,8723870,71,16,single,rented,no,Analyst,Panchkula,Haryana,14,13,0
186020,6554261,44,12,single,rented,no,Consultant,Panchkula,Haryana,12,10,0
186041,659529,60,10,single,rented,no,Civil_engineer,Srinagar,Jammu_and_Kashmir,8,10,0
186043,3689673,43,11,single,rented,no,Librarian,Gurgaon,Haryana,11,13,0
186046,1877926,52,16,single,rented,no,Fashion_Designer,Bhiwani,Haryana,14,13,0
186056,7171033,68,19,married,rented,no,Computer_operator,Jalandhar,Punjab,4,10,0
186069,6108808,76,16,married,rented,no,Computer_hardware_engineer,Panipat,Haryana,3,12,0
186073,6563391,42,9,married,rented,no,Mechanical_engineer,Faridabad,Haryana,9,12,0
186081,3106207,66,6,single,rented,no,Petroleum_Engineer,Sirsa,Haryana,4,10,0
186097,8393068,61,15,married,rented,no,Lawyer,Srinagar,Jammu_and_Kashmir,6,14,0
186100,8801912,33,16,married,rented,no,Flight_attendant,Gurgaon,Haryana,9,14,0
186107,9409023,43,5,single,rented,no,Police_officer,Rohtak,Haryana,4,11,0
186118,1589605,46,13,single,rented,no,Architect,Ambala,Haryana,9,10,0
186184,6010140,75,15,single,rented,yes,Fashion_Designer,Jalandhar,Punjab,9,10,0
186187,490369,23,7,single,rented,yes,Analyst,Jalandhar,Punjab,6,14,1
186223,7058393,68,11,single,rented,no,Industrial_Engineer,Panipat,Haryana,11,11,0
186235,3125040,56,12,single,rented,no,Drafter,Sirsa,Haryana,11,13,0
186245,3917443,27,4,single,rented,no,Geologist,Amritsar,Punjab,4,13,0
186255,8249799,42,19,single,rented,no,Web_designer,Panipat,Haryana,12,10,0
186265,8817634,22,1,single,rented,no,Petroleum_Engineer,Jalandhar,Punjab,1,14,0
186279,1612818,79,10,single,rented,no,Lawyer,Sonipat,Haryana,10,11,0
186299,3019045,76,12,single,rented,no,Design_Engineer,Jammu[16],Jammu_and_Kashmir,11,12,0
186304,66912,27,10,married,rented,no,Software_Developer,Jalandhar,Punjab,10,14,0
186309,7779778,27,11,single,rented,no,Engineer,Rohtak,Haryana,8,12,0
186315,3671933,78,18,single,rented,no,Financial_Analyst,Ambala,Haryana,12,12,0
186317,3599124,47,2,single,rented,yes,Psychologist,Panchkula,Haryana,2,14,0
186347,1020342,37,14,single,rented,no,Official,Bhiwani,Haryana,9,11,0
186384,170128,29,17,single,rented,no,Analyst,Ambala,Haryana,12,12,0
186407,3816048,55,1,single,rented,no,Chemical_engineer,Sirsa,Haryana,1,14,0
186413,2549997,51,15,married,rented,no,Statistician,Faridabad,Haryana,13,14,0
186421,3204106,27,17,single,rented,no,Magistrate,Ludhiana,Punjab,7,12,0
186457,4145448,50,4,single,rented,no,Official,Srinagar,Jammu_and_Kashmir,4,12,0
186488,2003507,61,5,single,rented,no,Dentist,Faridabad,Haryana,3,10,0
186518,8856107,53,20,single,rented,no,Civil_engineer,Panchkula,Haryana,8,12,0
186552,8019114,73,17,single,rented,no,Artist,Srinagar,Jammu_and_Kashmir,9,14,0
186560,7750486,43,10,single,rented,no,Designer,Haridwar,Uttarakhand,10,10,0
186563,9202245,74,16,single,rented,yes,Financial_Analyst,Sirsa,Haryana,13,12,0
186595,4190150,31,4,single,rented,no,Air_traffic_controller,Phagwara,Punjab,4,12,0
186607,5737594,26,11,single,rented,no,Lawyer,Gurgaon,Haryana,10,12,1
186653,8502580,66,5,single,rented,yes,Chemical_engineer,Sonipat,Haryana,5,10,0
186664,8165921,51,20,single,rented,no,Chartered_Accountant,Karnal,Haryana,11,14,0
186666,1902407,68,11,single,rented,no,Design_Engineer,Bathinda,Punjab,11,10,0
186675,6758342,33,3,single,rented,no,Comedian,Patiala,Punjab,3,11,0
186679,326917,31,20,single,rented,no,Industrial_Engineer,Dehradun,Uttarakhand,11,10,0
186698,962072,25,14,single,rented,yes,Consultant,Phagwara,Punjab,4,11,0
186712,729340,57,13,single,rented,no,Lawyer,Dehradun,Uttarakhand,13,10,0
186718,3169984,29,1,single,rented,no,Politician,Haridwar,Uttarakhand,1,11,0
186728,6000177,70,1,single,rented,no,Hotel_Manager,Faridabad,Haryana,1,14,0
186742,7982817,60,6,single,rented,yes,Psychologist,Bhiwani,Haryana,5,14,0
186754,7360578,26,6,married,rented,yes,Scientist,Faridabad,Haryana,6,10,0
186786,7089126,76,14,single,rented,no,Engineer,Panchkula,Haryana,5,12,0
186792,1739250,29,3,single,rented,no,Psychologist,Bhiwani,Haryana,3,11,0
186797,3316589,76,6,single,rented,no,Police_officer,Gurgaon,Haryana,3,14,0
186800,582273,64,14,single,rented,no,Dentist,Karnal,Haryana,3,13,0
186803,5347851,73,18,single,rented,no,Dentist,Jammu[16],Jammu_and_Kashmir,8,10,0
186806,7757947,62,5,single,rented,no,Air_traffic_controller,Shimla,Himachal_Pradesh,4,13,0
186808,7273604,27,9,single,rented,yes,Chemical_engineer,Faridabad,Haryana,9,14,0
186840,5920246,75,13,single,rented,yes,Technology_specialist,Bathinda,Punjab,13,13,0
186863,8342442,30,17,single,rented,no,Chemical_engineer,Jammu[16],Jammu_and_Kashmir,11,10,0
186895,9312068,23,0,single,rented,no,Industrial_Engineer,Panipat,Haryana,0,11,0
186928,7128746,79,4,single,rented,no,Magistrate,Amritsar,Punjab,4,11,0
186932,1200485,63,16,single,owned,no,Industrial_Engineer,Gurgaon,Haryana,4,14,0
186937,1410169,29,17,single,rented,no,Biomedical_Engineer,Ludhiana,Punjab,5,13,0
186941,3315193,64,16,single,rented,no,Engineer,Phagwara,Punjab,6,12,0
186942,2582117,54,11,single,rented,yes,Architect,Karnal,Haryana,3,14,0
186959,2577341,48,7,single,rented,yes,Software_Developer,Sirsa,Haryana,7,11,0
186971,383685,58,4,single,rented,no,Lawyer,Panchkula,Haryana,4,10,0
186985,9604465,45,12,married,rented,yes,Designer,Shimla,Himachal_Pradesh,6,12,0
186987,8996000,75,14,single,rented,yes,Air_traffic_controller,Srinagar,Jammu_and_Kashmir,9,11,0
187011,5828170,66,17,single,rented,no,Petroleum_Engineer,Ludhiana,Punjab,14,14,0
187013,8047392,61,2,single,rented,no,Graphic_Designer,Phagwara,Punjab,2,14,0
187050,1350358,39,11,single,rented,no,Librarian,Gurgaon,Haryana,11,14,0
187055,4220551,79,1,single,rented,no,Surveyor,Gurgaon,Haryana,1,14,0
187061,3301023,33,16,married,rented,no,Police_officer,Panchkula,Haryana,4,11,0
187090,6597082,50,10,single,rented,yes,Magistrate,Jammu[16],Jammu_and_Kashmir,3,11,0
187097,6370366,59,2,single,rented,yes,Graphic_Designer,Yamunanagar,Haryana,2,13,0
187115,2602671,59,2,single,rented,yes,Design_Engineer,Bathinda,Punjab,2,11,0
187117,4055817,39,14,single,rented,no,Drafter,Gurgaon,Haryana,4,14,0
187143,7234302,31,1,single,rented,no,Chef,Haridwar,Uttarakhand,1,11,0
187147,1489858,24,16,single,owned,yes,Lawyer,Phagwara,Punjab,11,14,0
187151,790606,32,8,single,norent_noown,yes,Architect,Dehradun,Uttarakhand,8,12,0
187160,2487718,24,12,single,owned,no,Police_officer,Ludhiana,Punjab,10,11,0
187201,6466004,66,16,single,rented,yes,Petroleum_Engineer,Phagwara,Punjab,11,13,0
187232,8344782,77,16,single,rented,no,Scientist,Rohtak,Haryana,12,10,0
187241,6569934,72,9,single,rented,yes,Comedian,Panipat,Haryana,3,14,0
187265,3267322,37,9,single,rented,yes,Statistician,Gurgaon,Haryana,9,10,0
187293,3071743,59,16,single,norent_noown,yes,Magistrate,Srinagar,Jammu_and_Kashmir,10,14,0
187297,4325297,26,19,single,rented,no,Comedian,Jalandhar,Punjab,11,10,0
187351,874408,47,18,single,rented,no,Chef,Bhiwani,Haryana,3,11,0
187360,972023,37,6,single,rented,yes,Designer,Yamunanagar,Haryana,5,11,0
187391,1232691,43,9,single,rented,yes,Mechanical_engineer,Srinagar,Jammu_and_Kashmir,9,11,0
187404,1779655,74,8,single,rented,no,Technician,Yamunanagar,Haryana,7,12,0
187434,1230362,67,7,single,rented,no,Software_Developer,Haridwar,Uttarakhand,7,10,0
187436,4643972,36,9,single,rented,no,Flight_attendant,Sonipat,Haryana,3,13,0
187440,1696344,31,18,single,rented,no,Librarian,Amritsar,Punjab,13,10,0
187460,7083559,52,10,single,rented,no,Computer_operator,Bathinda,Punjab,5,13,0
187475,4212878,28,10,single,rented,yes,Chemical_engineer,Patiala,Punjab,7,14,0
187479,3423010,74,3,single,rented,yes,Computer_hardware_engineer,Dehradun,Uttarakhand,3,10,0
187482,78418,35,18,single,rented,no,Air_traffic_controller,Bathinda,Punjab,12,12,0
187493,7773050,59,19,single,rented,no,Magistrate,Phagwara,Punjab,3,12,0
187505,6982803,38,17,single,rented,no,Consultant,Bathinda,Punjab,5,11,0
187550,2745019,58,16,single,owned,no,Design_Engineer,Bathinda,Punjab,6,14,0
187556,5879597,46,17,single,rented,no,Graphic_Designer,Bathinda,Punjab,9,11,0
187584,8321716,58,10,single,rented,no,Mechanical_engineer,Jammu[16],Jammu_and_Kashmir,4,13,0
187635,6325513,69,15,single,rented,yes,Army_officer,Yamunanagar,Haryana,4,11,0
187656,2861281,25,19,single,rented,no,Air_traffic_controller,Sirsa,Haryana,5,12,0
187719,8257194,48,8,single,rented,no,Official,Panipat,Haryana,8,10,0
187759,9878857,32,16,single,rented,yes,Chemical_engineer,Sirsa,Haryana,11,12,0
187763,7127792,36,8,single,norent_noown,no,Computer_hardware_engineer,Yamunanagar,Haryana,8,13,0
187779,2848384,77,19,single,rented,no,Computer_operator,Shimla,Himachal_Pradesh,5,10,0
187795,6718459,66,0,single,rented,yes,Chemical_engineer,Faridabad,Haryana,0,12,0
187796,4806341,79,3,single,rented,no,Computer_operator,Panchkula,Haryana,3,13,0
187798,4973814,24,19,single,rented,no,Computer_operator,Amritsar,Punjab,6,12,1
187812,2385302,69,10,single,rented,yes,Secretary,Panipat,Haryana,8,13,0
187823,3830939,53,3,single,rented,yes,Chef,Sonipat,Haryana,3,11,0
187837,743219,54,5,single,owned,no,Statistician,Haridwar,Uttarakhand,5,12,0
187864,9739777,22,18,single,rented,no,Firefighter,Panipat,Haryana,4,10,0
187875,4195478,52,12,single,owned,no,Aviator,Panipat,Haryana,5,13,0
187894,5524586,67,7,single,rented,no,Technical_writer,Karnal,Haryana,7,12,0
187895,338634,72,13,single,rented,yes,Technology_specialist,Srinagar,Jammu_and_Kashmir,8,12,0
187901,6127106,72,7,single,rented,no,Mechanical_engineer,Faridabad,Haryana,7,12,0
187910,12608,64,19,single,norent_noown,no,Physician,Dehradun,Uttarakhand,5,11,0
187920,7415733,25,0,single,rented,no,Hotel_Manager,Gurgaon,Haryana,0,12,0
187930,8489881,34,4,married,rented,no,Designer,Jalandhar,Punjab,4,12,0
187936,226629,53,18,single,rented,no,Psychologist,Sirsa,Haryana,12,11,0
187944,7886476,55,8,single,rented,yes,Software_Developer,Ludhiana,Punjab,8,10,0
187952,3412690,66,13,single,rented,no,Hotel_Manager,Amritsar,Punjab,11,14,0
187962,5639383,37,5,single,rented,no,Civil_engineer,Sonipat,Haryana,4,12,0
187964,192829,66,11,single,rented,no,Flight_attendant,Sonipat,Haryana,11,14,0
187971,6606244,33,8,single,rented,no,Flight_attendant,Bhiwani,Haryana,8,13,0
187972,1969961,51,9,married,rented,yes,Dentist,Amritsar,Punjab,9,12,0
188010,4139062,31,11,single,rented,no,Industrial_Engineer,Sonipat,Haryana,11,13,0
188034,570560,60,9,single,rented,no,Computer_operator,Panchkula,Haryana,4,13,0
188104,2096865,23,11,single,rented,no,Drafter,Dehradun,Uttarakhand,11,12,0
188112,9556585,29,1,single,rented,no,Drafter,Ludhiana,Punjab,1,10,0
188115,3803419,61,16,married,rented,no,Aviator,Sonipat,Haryana,11,12,0
188137,5121883,32,7,married,rented,no,Lawyer,Ludhiana,Punjab,5,12,0
188145,6105859,44,18,single,rented,no,Design_Engineer,Shimla,Himachal_Pradesh,10,14,0
188171,4570845,47,3,single,rented,no,Web_designer,Srinagar,Jammu_and_Kashmir,3,14,0
188179,2175094,29,4,single,rented,yes,Economist,Srinagar,Jammu_and_Kashmir,4,11,0
188180,8234198,54,16,single,rented,no,Aviator,Yamunanagar,Haryana,3,13,0
188203,8064081,55,18,single,rented,yes,Software_Developer,Bhiwani,Haryana,9,14,0
188224,5356355,34,6,single,rented,yes,Chartered_Accountant,Karnal,Haryana,6,13,0
188235,6382731,51,8,single,rented,yes,Surveyor,Dehradun,Uttarakhand,5,11,0
188245,3342118,78,9,single,rented,no,Biomedical_Engineer,Haridwar,Uttarakhand,6,11,0
188250,8305013,45,0,single,rented,no,Statistician,Dehradun,Uttarakhand,0,11,0
188264,281081,29,17,single,rented,no,Physician,Ambala,Haryana,6,13,0
188265,5720531,43,12,single,rented,no,Financial_Analyst,Dehradun,Uttarakhand,7,11,0
188275,4016035,35,19,single,rented,no,Police_officer,Patiala,Punjab,3,11,0
188317,7708426,42,14,single,rented,no,Industrial_Engineer,Sirsa,Haryana,7,13,0
188321,5510241,78,14,single,rented,yes,Psychologist,Patiala,Punjab,11,11,0
188336,6666406,79,4,single,rented,no,Graphic_Designer,Rohtak,Haryana,4,12,0
188355,2391997,69,19,single,rented,no,Magistrate,Sirsa,Haryana,6,11,0
188365,1766902,30,14,single,rented,no,Police_officer,Amritsar,Punjab,8,13,0
188398,8597423,27,18,single,rented,no,Technical_writer,Haridwar,Uttarakhand,6,12,0
188427,7770002,25,3,single,owned,yes,Technology_specialist,Ambala,Haryana,3,13,0
188438,2400228,24,1,single,rented,yes,Technology_specialist,Bhiwani,Haryana,1,12,0
188447,5236105,23,7,married,rented,no,Web_designer,Shimla,Himachal_Pradesh,7,13,0
188462,2803526,29,20,single,rented,no,Secretary,Bathinda,Punjab,14,12,0
188464,5559665,56,8,single,rented,yes,Librarian,Dehradun,Uttarakhand,3,12,0
188466,1598380,48,1,single,rented,yes,Computer_hardware_engineer,Jalandhar,Punjab,1,11,0
188469,3319389,35,5,single,rented,yes,Design_Engineer,Ludhiana,Punjab,5,11,0
188472,7545693,50,14,single,rented,no,Engineer,Srinagar,Jammu_and_Kashmir,4,14,0
188474,238506,24,3,single,rented,yes,Consultant,Bhiwani,Haryana,3,13,0
188479,9674252,41,7,single,rented,yes,Petroleum_Engineer,Patiala,Punjab,6,13,0
188491,4726953,61,14,single,rented,no,Air_traffic_controller,Haridwar,Uttarakhand,14,14,0
188540,7827983,59,18,single,rented,no,Biomedical_Engineer,Sonipat,Haryana,12,12,0
188546,7585777,33,0,single,rented,no,Analyst,Dehradun,Uttarakhand,0,12,0
188558,221192,64,20,married,rented,yes,Financial_Analyst,Bhiwani,Haryana,4,14,0
188569,8247003,73,10,single,rented,no,Chartered_Accountant,Ludhiana,Punjab,4,13,0
188572,1537256,29,5,single,rented,yes,Biomedical_Engineer,Bathinda,Punjab,5,14,1
188582,5785401,27,20,single,rented,no,Firefighter,Ambala,Haryana,8,13,0
188585,5098333,31,0,single,rented,yes,Civil_engineer,Phagwara,Punjab,0,11,0
188610,5964534,21,2,married,rented,no,Fashion_Designer,Jalandhar,Punjab,2,11,0
188621,3040483,33,7,single,rented,yes,Surgeon,Haridwar,Uttarakhand,7,11,0
188632,2710720,53,13,single,rented,yes,Web_designer,Jammu[16],Jammu_and_Kashmir,7,10,0
188635,1944084,25,17,single,rented,no,Statistician,Jalandhar,Punjab,9,14,0
188641,3331423,38,10,single,rented,no,Comedian,Panipat,Haryana,4,13,0
188643,1165459,25,6,single,rented,no,Technician,Srinagar,Jammu_and_Kashmir,3,14,0
188648,8417601,60,2,single,rented,yes,Microbiologist,Jammu[16],Jammu_and_Kashmir,2,14,0
188649,1581300,50,6,single,rented,no,Engineer,Jalandhar,Punjab,6,14,0
188670,3386878,42,18,single,owned,yes,Technician,Sonipat,Haryana,3,14,0
188682,2047235,61,1,single,rented,yes,Army_officer,Faridabad,Haryana,1,13,0
188683,3553290,50,8,single,rented,no,Technician,Phagwara,Punjab,8,11,0
188693,9704512,78,15,single,rented,no,Artist,Panipat,Haryana,11,14,0
188701,4036960,79,16,single,rented,yes,Engineer,Panipat,Haryana,3,13,0
188714,5460816,40,16,single,rented,yes,Firefighter,Bathinda,Punjab,13,11,0
188747,3227326,45,4,single,rented,no,Architect,Ludhiana,Punjab,4,12,0
188774,3160585,42,10,single,rented,no,Analyst,Srinagar,Jammu_and_Kashmir,8,10,0
188785,2214555,45,4,single,rented,no,Comedian,Sonipat,Haryana,4,12,0
188790,4798152,51,2,single,rented,no,Financial_Analyst,Sirsa,Haryana,2,14,0
188800,4158240,38,8,single,rented,yes,Surgeon,Ludhiana,Punjab,8,11,0
188801,6870039,48,0,single,rented,no,Graphic_Designer,Jalandhar,Punjab,0,13,0
188804,7509186,62,12,single,rented,no,Firefighter,Dehradun,Uttarakhand,4,12,0
188833,9106505,73,15,single,rented,no,Consultant,Sonipat,Haryana,8,12,0
188835,9539445,52,17,single,rented,yes,Lawyer,Ambala,Haryana,9,10,0
188878,5463216,25,6,single,rented,no,Consultant,Ambala,Haryana,6,13,0
188887,6647587,63,19,single,rented,yes,Scientist,Amritsar,Punjab,10,12,0
188890,6130465,25,16,single,rented,no,Civil_engineer,Sonipat,Haryana,3,11,0
188902,7048030,58,9,single,rented,no,Surgeon,Haridwar,Uttarakhand,9,12,0
188929,1963558,36,15,single,rented,yes,Microbiologist,Shimla,Himachal_Pradesh,7,13,0
188930,8434862,27,9,single,rented,no,Chemical_engineer,Srinagar,Jammu_and_Kashmir,5,11,1
188935,9259060,54,16,single,rented,yes,Surveyor,Sirsa,Haryana,10,14,0
188936,4825413,45,18,single,rented,yes,Chemical_engineer,Srinagar,Jammu_and_Kashmir,11,14,0
188937,7238880,29,7,single,rented,no,Computer_operator,Karnal,Haryana,7,10,0
188962,5000063,38,17,single,rented,no,Technology_specialist,Yamunanagar,Haryana,5,11,0
188982,2241112,28,8,single,rented,no,Police_officer,Sirsa,Haryana,6,14,0
189006,2735428,72,20,single,rented,no,Surveyor,Shimla,Himachal_Pradesh,6,14,0
189026,9311486,68,9,single,rented,no,Lawyer,Panchkula,Haryana,9,12,0
189030,9724250,67,17,single,rented,yes,Dentist,Bathinda,Punjab,3,13,0
189034,9822116,27,12,single,rented,no,Artist,Haridwar,Uttarakhand,12,13,0
189042,5899830,77,4,single,rented,no,Technical_writer,Karnal,Haryana,4,14,0
189048,6227811,60,14,single,owned,no,Economist,Sirsa,Haryana,12,12,0
189060,8005608,65,8,single,rented,no,Civil_servant,Sonipat,Haryana,8,12,0
189073,1197375,41,0,single,rented,yes,Microbiologist,Srinagar,Jammu_and_Kashmir,0,11,0
189092,1855377,26,3,single,rented,no,Magistrate,Shimla,Himachal_Pradesh,3,13,0
189108,9657655,76,0,single,rented,no,Psychologist,Jalandhar,Punjab,0,12,0
189113,8791091,33,15,single,rented,no,Microbiologist,Karnal,Haryana,12,14,0
189141,412015,23,8,single,rented,no,Technical_writer,Gurgaon,Haryana,4,10,0
189151,6862187,22,7,single,rented,no,Scientist,Srinagar,Jammu_and_Kashmir,7,12,1
189162,4184636,55,2,single,rented,yes,Official,Amritsar,Punjab,2,10,0
189164,4736350,38,13,single,rented,no,Microbiologist,Ambala,Haryana,6,13,0
189183,4421612,79,20,single,rented,no,Firefighter,Rohtak,Haryana,8,11,0
189200,7814930,77,4,single,rented,yes,Surveyor,Haridwar,Uttarakhand,4,14,0
189214,9984878,51,18,single,rented,yes,Comedian,Jammu[16],Jammu_and_Kashmir,8,12,0
189231,5498131,61,15,single,rented,no,Industrial_Engineer,Amritsar,Punjab,7,13,0
189241,9043312,71,10,single,owned,no,Physician,Phagwara,Punjab,3,14,0
189255,7362151,65,4,single,rented,no,Magistrate,Gurgaon,Haryana,3,11,0
189263,7167873,61,0,single,rented,yes,Designer,Ambala,Haryana,0,11,0
189276,667848,58,10,single,rented,no,Comedian,Faridabad,Haryana,8,12,0
189284,7278093,77,17,single,rented,no,Chemical_engineer,Sirsa,Haryana,10,14,0
189290,1680177,33,18,single,owned,no,Industrial_Engineer,Sonipat,Haryana,6,11,0
189295,4706227,76,6,single,rented,yes,Technical_writer,Haridwar,Uttarakhand,6,14,0
189325,3991574,62,20,single,rented,no,Technical_writer,Jammu[16],Jammu_and_Kashmir,7,10,0
189330,1672431,45,8,single,rented,no,Drafter,Jalandhar,Punjab,8,14,0
189334,8262466,46,4,single,rented,no,Chemical_engineer,Phagwara,Punjab,4,13,0
189337,3128681,59,4,single,owned,no,Drafter,Ludhiana,Punjab,4,12,0
189344,4594450,79,14,single,rented,no,Microbiologist,Shimla,Himachal_Pradesh,14,11,0
189345,2703840,48,17,single,norent_noown,no,Computer_operator,Dehradun,Uttarakhand,5,14,0
189353,3171323,21,17,single,rented,no,Industrial_Engineer,Shimla,Himachal_Pradesh,5,12,0
189387,5615027,23,14,single,rented,yes,Civil_engineer,Dehradun,Uttarakhand,14,14,0
189395,3890518,64,19,single,rented,no,Scientist,Shimla,Himachal_Pradesh,12,10,0
189443,4149976,35,15,married,owned,no,Drafter,Ludhiana,Punjab,10,12,0
189446,6118570,53,14,married,rented,no,Technology_specialist,Dehradun,Uttarakhand,14,13,0
189449,3985432,47,13,single,rented,no,Technician,Faridabad,Haryana,4,12,0
189519,6963246,35,16,single,rented,no,Industrial_Engineer,Gurgaon,Haryana,14,12,0
189535,294610,49,16,single,rented,no,Computer_hardware_engineer,Yamunanagar,Haryana,6,13,0
189566,1097615,59,15,married,rented,no,Technician,Yamunanagar,Haryana,5,14,0
189568,346205,68,14,single,rented,no,Police_officer,Bhiwani,Haryana,6,13,0
